ROAD_NAME,YEAR,MONTH,TRAIN_KM,TRAIN_KM_lower_95,TRAIN_KM_upper_95,LOSS_12_COUNT,LOSS_12_COUNT_lower_95,LOSS_12_COUNT_upper_95,LOSS_12_SUM,LOSS_12_SUM_lower_95,LOSS_12_SUM_upper_95,LOSS_3_COUNT,LOSS_3_COUNT_lower_95,LOSS_3_COUNT_upper_95,LOSS_3_SUM,LOSS_3_SUM_lower_95,LOSS_3_SUM_upper_95,LOSS_TECH_COUNT,LOSS_TECH_COUNT_lower_95,LOSS_TECH_COUNT_upper_95,LOSS_TECH_SUM,LOSS_TECH_SUM_lower_95,LOSS_TECH_SUM_upper_95,LOSS_COUNT_TOTAL,LOSS_COUNT_TOTAL_lower_95,LOSS_COUNT_TOTAL_upper_95,LOSS_SUM_TOTAL,LOSS_SUM_TOTAL_lower_95,LOSS_SUM_TOTAL_upper_95,SPECIFIC_LOSS,SPECIFIC_LOSS_lower_95,SPECIFIC_LOSS_upper_95
Восточно-Сибирская,2025,11,9239744.097685825,9022044.936433438,9457443.258938212,621,555,688,1611.052245067537,1231.724997392156,1990.3794927429178,1897,1643,2152,110.78388708785181,96.25302275111657,125.31475142458704,549,480,617,583.2368853211889,475.08886934928546,691.3849012930923,3067,2914,3220,2305.0730174765777,2189.8193666027487,2420.3266683504066,249.47368597079472,237.00000167225497,261.94737026933444
Восточно-Сибирская,2025,12,9109146.395890245,8891447.234637858,9326845.557142632,679,613,745,1749.560716674624,1370.233468999243,2128.887964350005,1953,1699,2208,120.94461561667212,106.41375127993689,135.47547995340736,614,545,682,661.0154359131334,552.86741994123,769.1634518850368,3246,3084,3408,2531.5207682044293,2404.944729794208,2658.0968066146506,277.90976872943554,264.01428029296375,291.80525716590734
Восточно-Сибирская,2026,1,8702898.622729534,8485199.461477147,8920597.783981921,672,606,738,1735.4743371715563,1356.1470894961753,2114.801584846937,1992,1737,2247,122.75271328594556,108.22184894921033,137.2835776226808,597,528,665,682.5180895229607,574.3700735510573,790.6661054948642,3261,3098,3424,2540.745139980462,2413.707882981439,2667.7823969794854,291.94240334418555,277.34528317697624,306.53952351139486
Восточно-Сибирская,2026,2,8507268.61235267,8289569.451100282,8724967.773605056,619,553,685,1710.370565799842,1331.0433181244612,2089.697813475223,2012,1757,2266,116.39129004340202,101.86042570666679,130.92215438013727,564,496,633,631.3147729830549,523.1667570111515,739.4627889549583,3195,3035,3355,2458.076628826299,2335.172797384984,2580.980460267614,288.9384055955561,274.4914853157783,303.38532587533393
Восточно-Сибирская,2026,3,8935729.206538195,8718030.045285808,9153428.367790582,590,524,657,1598.3775268676268,1219.0502791922459,1977.7047745430077,1733,1479,1988,113.16185107335708,98.63098673662185,127.69271541009232,521,452,589,556.1816596416037,448.03364366970027,664.3296756135071,2844,2702,2986,2267.7210375825875,2154.334985703458,2381.107089461717,253.78130706146686,241.09224170839352,266.47037241454024
Восточно-Сибирская,2026,4,9103867.340683823,8886168.179431437,9321566.50193621,541,475,607,1446.875895875713,1067.548648200332,1826.203143551094,1617,1362,1871,103.67138892694774,89.14052459021251,118.20225326368298,490,421,559,544.7411479602885,436.59313198838504,652.8891639321919,2648,2516,2780,2095.288432762949,1990.5240111248015,2200.0528544010967,230.15366484959836,218.64598160711842,241.6613480920783
Восточно-Сибирская,2026,5,9360151.290616175,9142452.129363788,9577850.451868562,448,382,515,1303.7789418070936,924.4516941317127,1683.1061894824745,1460,1205,1715,92.61779568771505,78.08693135097981,107.14866002445028,439,370,508,489.16391893161625,381.01590295971283,597.3119349035197,2347,2230,2464,1885.5606564264249,1791.2826236051035,1979.8386892477463,201.44553200937622,191.3732554089074,211.51780860984505
Восточно-Сибирская,2026,6,9371482.586906513,9153783.425654126,9589181.7481589,468,402,534,1263.8560847056149,884.528837030234,1643.1833323809958,1513,1258,1768,84.80233662243802,70.27147228570279,99.33320095917325,433,365,502,433.92724814508415,325.77923217318073,542.0752641169876,2414,2293,2535,1782.5856694731372,1693.4563859994803,1871.714952946794,190.21383787915258,180.70314598519494,199.72452977311022
Восточно-Сибирская,2026,7,9519781.16503172,9302082.003779333,9737480.326284107,450,384,516,1167.314737409838,787.9874897344571,1546.641985085219,1406,1151,1660,88.91863631992403,74.3877719831888,103.44950065665927,409,340,477,453.71807530342335,345.57005933151993,561.8660912753268,2265,2152,2378,1709.9514490331853,1624.453876581526,1795.4490214848447,179.6208777691465,170.63983388068917,188.6019216576038
Восточно-Сибирская,2026,8,9450320.876207147,9232621.71495476,9668020.037459534,459,393,526,1278.3621885041184,899.0349408287375,1657.6894361794994,1447,1192,1702,88.12258310417377,73.59171876743854,102.653447440909,413,344,482,467.9236418103589,359.7756258384555,576.0716577822624,2319,2203,2435,1834.4084134186512,1742.6879927477185,1926.128834089584,194.11070136645822,184.4051662981353,203.81623643478113
Восточно-Сибирская,2026,9,9431060.841685448,9213361.680433061,9648760.002937835,505,439,571,1299.9719956789677,920.6447480035868,1679.2992433543486,1558,1304,1813,95.22033009858094,80.68946576184571,109.75119443531618,453,384,521,535.9603567426626,427.8123407707592,644.108372714566,2516,2390,2642,1931.1526825202113,1834.5950483942006,2027.710316646222,204.765160032102,194.52690203049687,215.0034180337071
Восточно-Сибирская,2026,10,9286266.438881291,9068567.277628904,9503965.600133678,526,459,592,1412.8130346712665,1033.4857869958855,1792.1402823466474,1646,1391,1900,102.05748910939361,87.52662477265838,116.58835344612885,500,432,569,534.6818661741036,426.53385020220014,642.829882146007,2672,2538,2806,2049.5523899547634,1947.0747704570251,2152.030009452502,220.7079027340154,209.67250759731462,231.74329787071616
